City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
295,noosa heads,-26.4001,153.091,24.33000000000004,92,100,4.29,AU,1708036092
296,stepnogorsk,52.3464,71.8805,-27.919999999999987,96,100,5.63,KZ,1708036092
297,happy valley-goose bay,53.2964,-60.3112,-6.7099999999999795,86,100,6.69,CA,1708036093
298,south hedland,-20.4088,118.5987,27.960000000000036,89,93,2.57,AU,1708036094
299,sola,37.5667,126.9783,-0.339999999999975,100,0,0.51,KR,1708035761
300,vilyuchinsk,52.9318,158.4054,-21.829999999999984,78,4,2.96,RU,1708036095
301,umm ruwaba,12.9058,31.2148,21.900000000000034,21,21,6.72,SD,1708036095
302,ardestan,33.3684,52.3699,13.180000000000007,50,72,2.04,IR,1708036096
303,gisborne,-38.6613,178.0206,23.04000000000002,58,29,1.21,NZ,1708036097
304,kerikeri,-35.2273,173.9491,22.04000000000002,92,24,2.5,NZ,1708036098
305,le port,42.8663,1.374,15.110000000000014,66,100,2.45,FR,1708036098
306,oranjemund,-28.5519,16.4284,17.100000000000023,79,1,5.03,NA,1708036099
307,kenora,49.7662,-94.4894,-11.529999999999973,72,75,4.63,CA,1708036100
308,olyokminsk,60.373,120.4388,-39.14999999999998,100,88,0.65,RU,1708036100
309,spring creek,40.7467,-115.58,4.610000000000014,69,100,5.66,US,1708036101
310,vila velha,-20.3297,-40.292,24.970000000000027,96,100,0.51,BR,1708036101
311,ghanzi,-21.6968,21.6457,25.08000000000004,38,70,2.84,BW,1708036102
312,nuuk,64.175,-51.7355,-3.599999999999966,86,20,4.63,GL,1708036102
313,lata,18.3983,76.5621,22.160000000000025,38,12,2.69,IN,1708036103
314,tromso,69.6516,18.9558,-2.0499999999999545,69,75,8.23,NO,1708036103
315,nelson bay,-32.7218,152.1441,23.29000000000002,97,46,0.89,AU,1708036104
316,teguise,29.0593,-13.5602,18.0,83,20,4.63,ES,1708036104
317,cottage grove,44.8277,-92.9438,-1.509999999999991,62,0,5.66,US,1708036105
318,medina,24.4712,39.6111,21.170000000000016,23,0,3.09,SA,1708036105
319,pont rouge,46.7566,-71.6978,-6.169999999999959,89,63,1.74,CA,1708036105
320,bazar-korgon,41.0336,72.7421,12.080000000000041,51,100,2.55,KG,1708036106
321,sant antoni de portmany,38.9914,1.3542,13.879999999999995,85,0,1.79,ES,1708036106
322,kone,-21.0608,164.8619,28.470000000000027,70,5,2.7,NC,1708036108
323,north platte,41.1239,-100.7654,1.9399999999999977,60,0,6.69,US,1708036110
324,zapala,-38.9029,-70.0643,33.51000000000005,13,0,2.09,AR,1708036115
325,kailua-kona,19.6419,-155.9969,27.930000000000007,66,20,4.12,US,1708035718
